title,Author,publisher,language,category_1,category_2,year,month,translate
Eyes on the Street: The Life of Jane Jacobs,Robert Kanigel,ALFRED A. KNOPF,英文,外文書,建築,2016,11,T
The Mothers,Brit Bennett,RIVERHEAD,英文,外文書,文學,2016,11,T
Thank You for Being Late: An Optimist's Guide to Thriving in the Age of Accelerations,Thomas L. Friedman,FARRAR STRAUS GIROUX,英文,外文書,社科,2016,12,T
Whiplash: How to Survive Our Faster Future,Joi Ito/ Jeff Howe,Grand Central Publishing,英文,外文書,商業行銷,2016,12,T
Snowflakes: A Pop-up Book (5th Anniv. Ed.),Jennifer Preston Chushcoff,Jumping Jack Press,英文,兒童,學齡前幼兒,2016,12,T
The Undoing Project: A Friendship that Changed the World,Michael Lewis,Allen Lane,英文,外文書,社科,2016,12,T
News of the World,Paulette Jiles,WILLIAM MORROW AND COMPANY. INC.,英文,外文書,文學,2016,12,T
The Wonderful Adventures of Nils,Selma Lagerloef; Kochka/ Adaption,Words & Pictures,英文,兒童,圖畫書,2016,12,T
The Book of Mirrors,E. O. Chirovici,RANDOM CENTURY GROUP LIMITED,英文,外文書,文學,2017,1,T
Storyworlds: Nature,Thomas Hegbrook,360 Degrees,英文,兒童,圖畫書,2017,1,T
Swing Time,Zadie Smith,PENGUIN PRESS,英文,外文書,文學,2017,1,T
The Power of Meaning: Crafting a Life That Matters,Emily Esfahani Smith,CROWN,英文,外文書,人文,2017,1,T
Moonglow,Michael Chabon,HARPERCOLLINS PUBLISHERS,英文,外文書,文學,2017,1,T
Autumn,Ali Smith,Hamish Hamilton,英文,外文書,文學,2017,1,T
Saturn Run,John Sandford/ Ctein,G.P. PUTNAM'S SONS,英文,外文書,文學,2017,2,T
4 3 2 1,Paul Auster,HENRY HOLT AND COMPANY,英文,外文書,文學,2017,2,T
Lincoln in the Bardo,George Saunders,Penguin Random House LLC,英文,外文書,文學,2017,2,T
Norse Mythology,Neil Gaiman,W. W. NORTON & COMPANY. INC.,英文,外文書,文學,2017,2,T
Ideas Are Your Only Currency,Rod Judkins,SCEPTRE,英文,外文書,人文,2017,2,T
The Idiot,Elif Batuman,JONATHAN CAPE,英文,外文書,文學,2017,3,T
Lucky Boy,Shanthi Sekaran,G.P. PUTNAM'S SONS,英文,外文書,文學,2017,3,T
The Refugees,Viet Thanh Nguyen,Corsair,英文,外文書,文學,2017,3,T
The Airbnb Story: How Three Guys Disrupted an Industry， Made Billions of Dollars... and Plenty of Enemies,Leigh Gallagher,VIRGIN BOOK LTD.,英文,外文書,商業行銷,2017,3,T
Irresistible: Why We Can't Stop Checking， Scrolling， Clicking and Watching,Adam Alter,THE BODLEY HEAD CHILDREN'S,英文,外文書,社科,2017,3,T
The Accusation: Forbidden Stories from Inside North Korea,Bandi,SERPENT'S TAIL,英文,外文書,文學,2017,4,T
American War,Omar El Akkad,ALFRED A. KNOPF,英文,外文書,文學,2017,4,T
Pussy,Howard Jacobson,JONATHAN CAPE,英文,外文書,文學,2017,4,T
The Knowledge Illusion: Why We Never Think Alone,Steven Sloman/ Philip Fernbach,PAN MACMILLAN,英文,外文書,人文,2017,4,T
To Be a Machine: Adventures Among Cyborgs， Utopians， Hackers， and the Futurists Solving the Modest Problem of Death,Mark O'Connell,GRANTA BOOKS,英文,外文書,人文,2017,4,T
Democracy: The Long Road to Freedom,Condoleezza Rice,Twelve,英文,外文書,社科,2017,5,T
Exit West,Mohsin Hamid,Hamish Hamilton,英文,外文書,文學,2017,5,T
Borne,Jeff Vandermeer,FARRAR STRAUS GIROUX,英文,外文書,文學,2017,5,T
Option B: Facing Adversity， Building Resilience and Finding Joy,Sheryl Sandberg/ Adam Grant,ALFRED A. KNOPF,英文,外文書,人文,2017,5,T
LaRose,Louise Erdrich,PERENNIAL,英文,外文書,文學,2017,5,T
We Have No Idea: A Guide to the Unknown Universe,Jorge Cham/ Daniel Whiteson,JOHN MURRAY PUBLISHERS LTD.,英文,外文書,人文,2017,6,T
The Ministry of Utmost Happiness,Arundhati Roy,Hamish Hamilton,英文,外文書,文學,2017,6,T
Doughnut Economics: Seven Ways to Think Like a 21st-Century Economist,Kate Raworth,RANDOM CENTURY GROUP LIMITED,英文,外文書,社科,2017,6,T
The Hate U Give,Angie Thomas,WALKER BOOKS LIMITED,英文,外文書,青少年文學,2017,6,T
Wild Ride: Inside Uber's Quest for World Domination,Adam Lashinsky,PORTFOLIO,英文,外文書,商業行銷,2017,6,T
Wait， What? And Life's Other Essential Questions,James E. Ryan,HarperOne,英文,外文書,商業行銷,2017,6,T
Notes of a Crocodile,Qiu Miaojin,New York Review of Books,英文,外文書,文學,2017,7,T
Stay with Me,Ayobami Adebayo,CANONGATE BOOKS LTD.,英文,外文書,文學,2017,7,T
The Rise and Fall of D.O.D.O.,Neal Stephenson/ Nicole Galland,The Borough Press,英文,外文書,文學,2017,7,T
No Is Not Enough: Resisting Trump's Shock Politics and Winning the World We Need,Naomi Klein,Allen Lane,英文,外文書,社科,2017,7,T
Hunger: A Memoir of My Body,Roxane Gay,Corsair,英文,外文書,人文,2017,7,T
Minecraft: The Island,Max Brooks,RANDOM CENTURY GROUP LIMITED,英文,外文書,青少年文學,2017,8,T
Sour Heart: Stories,Jenny Zhang,Lenny,英文,外文書,文學,2017,8,T
Popular: The Power of Likability in a Status-Obsessed World,Mitch Prinstein,VIKING,英文,外文書,人文,2017,8,T
Blood and Silk: Power and Conflict in Modern Southeast Asia,Michael Vatikiotis,WEIDENFELD & NICOLSON,英文,外文書,社科,2017,8,T
An Inconvenient Sequel: Truth to Power,Al Gore,Rodale US,英文,外文書,人文,2017,8,T
Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,Allen Lane,英文,外文書,人文,2017,9,T
Little Fires Everywhere,Celeste Ng,PENGUIN PRESS,英文,外文書,文學,2017,9,T
Gorbachev: His Life and Times,William Taubman,W. W. NORTON & COMPANY. INC.,英文,外文書,社科,2017,9,T
Streampunks: How YouTube and the New Creators Are Transforming Our Lives,Robert Kyncl/ Maany Peyvan,VIRGIN BOOK LTD.,英文,外文書,商業行銷,2017,9,T
Fresh Complaint: Stories,Jeffrey Eugenides,FARRAR STRAUS GIROUX,英文,外文書,文學,2017,10,T
The Four: Or， How to Build A Trillion Dollar Company,Scott Galloway,BANTAM UK,英文,外文書,商業行銷,2017,10,T
My Absolute Darling: The Most Talked about Debut of 2017,Gabriel Tallent,FOURTH ESTATE LTD.,英文,外文書,文學,2017,10,T
Little Soldiers: An American Boy， a Chinese School and the Global Race to Achieve,Lenora Chu,Piatkus Books,英文,外文書,社科,2017,10,T
First Person,Richard Flanagan,VINTAGE UK,英文,外文書,文學,2017,11,T
The Kinfolk Entrepreneur: Ideas for Meaningful Work,Nathan Williams,ARTISAN,英文,外文書,商業行銷,2017,11,T
Why Buddhism is True: The Science and Philosophy of Meditation and Enlightenment,Robert Wright,SIMON & SCHUSTER INC.,英文,外文書,人文,2017,11,T
Manhattan Beach,Jennifer Egan,Corsair,英文,外文書,文學,2017,11,T
Dollars and Sense: How We Misthink Money and How to Spend Smarter,Dan Ariely/ Jeff Kreisler,HARPERCOLLINS PUBLISHERS,英文,外文書,商業行銷,2017,12,T
The Unexpected Truth about Animals,Lucy Cooke,Doubleday,英文,外文書,生活,2017,12,T
Gnomon,Nick Harkaway,HEINEMANN,英文,外文書,文學,2017,12,T
Winter,Ali Smith,Hamish Hamilton,英文,外文書,文學,2017,12,T
Long Way Down,Jason Reynolds,Atheneum Books,英文,外文書,青少年文學,2018,1,T
The Woman in the Window,A. J. Finn,WILLIAM MORROW AND COMPANY. INC.,英文,外文書,文學,2018,1,T
When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,RIVERHEAD,英文,外文書,商業行銷,2018,1,T
Lullaby,Leïla Slimani,FABER & FABER LTD,英文,外文書,文學,2018,1,T
Good for Nothing: From Altruists to Psychopaths and Everyone in Between,Abigail Marsh,Constable & Robinson,英文,外文書,人文,2018,1,T
The Great Alone,Kristin Hannah,PAN MACMILLAN,英文,外文書,文學,2018,2,T
The Monk of Mokha,Dave Eggers,ALFRED A. KNOPF,英文,外文書,人文,2018,2,T
The Immortalists,Chloe Benjamin,G.P. PUTNAM'S SONS,英文,外文書,文學,2018,2,T
The Mermaid and Mrs Hancock,Imogen Hermes Gowar,HARVILL PRESS,英文,外文書,文學,2018,2,T
Consent,Leo Benedictus,FABER & FABER LTD,英文,外文書,文學,2018,2,T
Enlightenment Now: The Case for Reason， Science， Humanism， and Progress,Steven Pinker,VIKING,英文,外文書,人文,2018,3,T
The Line Becomes a River,Francisco Cantu,The Bodley Head,英文,外文書,社科,2018,3,T
Skin in the Game: Hidden Asymmetries in Daily Life,Nassim Nicholas Taleb,PENGUIN BOOKS LTD.,英文,外文書,社科,2018,3,T
Everything Here Is Beautiful,Mira T. Lee,Pamela Dorman Books,英文,外文書,文學,2018,3,T
My Worst Book Ever!,Allan Ahlberg,THAMES & HUDSON LTD.,英文,兒童,圖畫書,2018,4,T
The Space Barons: Elon Musk， Jeff Bezos， and the Quest to Colonize the Cosmos,Christian Davenport,PUBLIC AFFAIRS,英文,外文書,商業行銷,2018,4,T
Microtrends Squared,Mark Penn,SIMON & SCHUSTER INC.,英文,外文書,社科,2018,4,T
The Italian Teacher,Tom Rachman,riverrun publishing,英文,外文書,文學,2018,4,T
The Female Persuasion,Meg Wolitzer,CHATTO & WINDUS,英文,外文書,文學,2018,4,T
You， Your Child， and School: Navigate Your Way to the Best Education,Ken Robinson/ Lou Aronica,VIKING,英文,外文書,社科,2018,4,T
The Order of Time,Carlo Rovelli,Allen Lane,英文,外文書,人文,2018,5,T
Measure What Matters,John Doerr/ Larry Page,PORTFOLIO,英文,外文書,商業行銷,2018,5,T
The Pisces,Melissa Broder,Hogarth,英文,外文書,文學,2018,5,T
The Night Diary,Veera Hiranandani,DIAL PRESS,英文,外文書,青少年文學,2018,5,T
I Can Be Anything! Don't Tell Me I Can't,Diane Dillon,Blue Sky Press,英文,兒童,圖畫書,2018,5,T
The Hunger,Alma Katsu,G.P. PUTNAM'S SONS,英文,外文書,文學,2018,5,T
Warlight,Michael Ondaatje,ALFRED A. KNOPF,英文,外文書,文學,2018,5,T
Origin Story: A Big History of Everything,David Christian,Allen Lane,英文,外文書,人文,2018,6,T
There There,Tommy Orange,ALFRED A. KNOPF,英文,外文書,文學,2018,6,T
The Good Son,You-Jeong Jeong,PENGUIN GROUP (USA) INC.,英文,外文書,文學,2018,6,T
Florida,Lauren Groff,RIVERHEAD,英文,外文書,文學,2018,6,T
Whistle in the Dark,Emma Healey,PENGUIN BOOKS LTD.,英文,外文書,文學,2018,6,T
My Year of Rest and Relaxation,Ottessa Moshfegh,JONATHAN CAPE,英文,外文書,文學,2018,7,T
A Stone for Sascha,Aaron Becker,Candlewick Press,英文,兒童,圖畫書,2018,7,T
Valley of Genius: The Uncensored History of Silicon Valley， As Told by the Hackers， Founders， and Freaks Who Made It Boom,Adam Fisher,Twelve,英文,外文書,商業行銷,2018,7,T
The Water Cure,Sophie Mackintosh,Hamish Hamilton,英文,外文書,文學,2018,7,T
Exactly: How Precision Engineers Created the Modern World,Simon Winchester,William Collins,英文,外文書,人文,2018,7,T
Tell the Machine Goodnight,Katie Williams,RIVERHEAD,英文,外文書,文學,2018,8,T
Energy: A Human History,Richard Rhodes,SIMON & SCHUSTER INC.,英文,外文書,人文,2018,8,T
The Strange Fascinations of Noah Hypnotik,David Arnold,VIKING,英文,外文書,青少年文學,2018,8,T
Fan Ho: Hong Kong Yesterday (6 Ed.),Fan Ho/ Mark Pinsukanjana/ Bryan Yedinak,Asia One Product & Publishing Ltd.,英文,外文書,藝術,2018,8,T
Subscribed: Why the Subscription Model Will Be Your Company's Future-and What to Do About It,Tien Tzuo/ Gabe Weisert,PENGUIN BOOKS LTD.,英文,外文書,商業行銷,2018,8,T
Transcription,Kate Atkinson,Doubleday,英文,外文書,文學,2018,9,T
21 Lessons for the 21st Century,Yuval Noah Harari,JONATHAN CAPE,英文,外文書,社科,2018,9,T
Vox,Christina Dalcher,BERKLEY PUBLISHING GROUP,英文,外文書,文學,2018,9,T
Hyperfocus: The New Science of Attention， Productivity， and Creativity,Chris Bailey,VIKING,英文,外文書,商業行銷,2018,9,T
Autonomy: The Quest to Build the Driverl,Lawrence D Burns/ Christopher Shulgan,ECCO PRESS,英文,外文書,商業行銷,2018,9,T
Julian is a Mermaid,Jessica Love,WALKER BOOKS LIMITED,英文,兒童,圖畫書,2018,9,T
Living with the Gods: On Beliefs and Peoples,Neil Macgregor,Allen Lane,英文,外文書,人文,2018,10,T
Identity: Contemporary Identity Politics and the Struggle for Recognition,Francis Fukuyama,PROFILE BOOKS LTD,英文,外文書,社科,2018,10,T
The Flame: Poems Notebooks Lyrics Drawings,Leonard Cohen,FARRAR STRAUS GIROUX,英文,外文書,文學,2018,10,T
And the Ocean Was Our Sky,Patrick Ness,WALKER BOOKS LIMITED,英文,外文書,青少年文學,2018,10,T
The Fifth Risk: Undoing Democracy,Michael Lewis,Allen Lane,英文,外文書,社科,2018,10,T
Capitalism in America: A History,Alan Greenspan/ Adrian Wooldridge,PENGUIN PRESS,英文,外文書,社科,2018,10,T
Brief Answers to the Big Questions,Stephen Hawking,Bantam,英文,外文書,人文,2018,11,T
Shaping the Future of the Fourth Industrial Revolution: A Guide to Building a Better World,Klaus Schwab,PENGUIN BOOKS LTD.,英文,外文書,商業行銷,2018,11,T
Becoming,Michelle Obama,CROWN,英文,外文書,社科,2018,11,T
Unsheltered,Barbara Kingsolver,HARPERCOLLINS PUBLISHERS,英文,外文書,文學,2018,11,T
The Poet X,Elizabeth Acevedo,Electric Monkey,英文,外文書,青少年文學,2018,11,T
Fed Up: Emotional Labor， Women， and the Way Forward,Gemma Hartley,HarperOne,英文,外文書,人文,2018,12,T
The Assassination of Brangwain Spurge (Illustrated Ed.),M. T. Anderson,WALKER BOOKS LIMITED,英文,外文書,青少年文學,2018,12,T
A Ladder to the Sky,John Boyne,Hogarth,英文,外文書,文學,2018,12,T
The Future of Capitalism: Facing the New Anxieties,Paul Collier,HARPERCOLLINS PUBLISHERS,英文,外文書,社科,2018,12,T
Blueprint: How DNA Makes Us Who We Are,Robert Plomin,Allen Lane,英文,外文書,人文,2018,12,T
The Prosperity Paradox: How Innovation Can Lift Nations Out of Poverty,Clayton M Christensen/ Efosa Ojomo/ Karen Dillon,HARPERCOLLINS PUBLISHERS,英文,外文書,商業行銷,2019,1,T
Hey， Kiddo,Jarrett J. Krosocaka,GRAPHIX,英文,外文書,生活,2019,1,T
Once Upon a River,Diane Setterfield,Doubleday,英文,外文書,文學,2019,1,T
The Chestnut Man,Søren Sveistrup,Michael Joseph,英文,外文書,文學,2019,1,T
The Lives of 50 Fashion Legends,Fashionary,時裝誌國際有限公司Fashionary International,英文,外文書,藝術,2019,1,T
Annelies: A Novel of Anne Frank,David Gillham,Fig Tree Books,英文,外文書,文學,2019,2,T
Merchants of Truth,Jill Abramson,The Bodley Head,英文,外文書,社科,2019,2,T
We Are Displaced,Malala Yousafzai,LITTLE BROWN AND COMPANY,英文,外文書,青少年文學,2019,2,T
No Exit,Taylor Adams,WILLIAM MORROW AND COMPANY. INC.,英文,外文書,文學,2019,2,T
No Boring Stories!,Julie Falatko,VIKING,英文,兒童,圖畫書,2019,2,T
Zucked: The Education of an Unlikely Activist,Roger Mcnamee,PENGUIN PRESS,英文,外文書,社科,2019,2,T
The Age of Light,Whitney Scharer,PICADOR,英文,外文書,文學,2019,2,T
The Friend,Sigrid Nunez,RIVERHEAD,英文,外文書,文學,2019,3,T
Wise Guy,Guy Kawasaki,PORTFOLIO,英文,外文書,商業行銷,2019,3,T
Black Leopard， Red Wolf,Marlon James,RIVERHEAD,英文,外文書,文學,2019,3,T
Thank You， Omu!,Oge Mora,LITTLE BROWN AND COMPANY,英文,兒童,圖畫書,2019,3,T
Shout,Laurie Halse Anderson,VIKING,英文,外文書,青少年文學,2019,3,T
Daisy Jones and the Six,Taylor Jenkins Reid,Hutchinson,英文,外文書,文學,2019,3,T
The Editor,Steven Rowley,G.P. PUTNAM'S SONS,英文,外文書,文學,2019,4,T
My Enemy's Cherry Tree,Ting-Kuo Wang,Portobello Books,英文,外文書,文學,2019,4,T
The Making of a Manager: What to Do When Everyone Looks to You,Julie Zhuo,PORTFOLIO,英文,外文書,商業行銷,2019,4,T
Trust Exercise,Susan Choi,HENRY HOLT AND COMPANY,英文,外文書,文學,2019,4,T
On the Come Up,Angie Thomas,Balzer + Bray,英文,外文書,青少年文學,2019,4,T
Upheaval: How Nations Cope with Crisis and Change,Jared Diamond,Allen Lane,英文,外文書,人文,2019,5,T
The Farm,Joanne Ramos,Penguin Random House LLC,英文,外文書,文學,2019,5,T
An Economist Walks into a Brothel,Allison Schrager,PORTFOLIO,英文,外文書,社科,2019,5,T
We， The Survivors,Tash Aw,FOURTH ESTATE LTD.,英文,外文書,文學,2019,5,T
Superthinking,Gabriel Weinberg/ Lauren Mccann,PORTFOLIO,英文,外文書,商業行銷,2019,6,T
The Confessions of Frannie Langton,Sara Collins,PENGUIN BOOKS LTD.,英文,外文書,文學,2019,6,T
City of Girls,Elizabeth Gilbert,RIVERHEAD,英文,外文書,文學,2019,6,T
On Earth We're Briefly Gorgeous,Ocean Vuong,JONATHAN CAPE,英文,外文書,文學,2019,6,T
Fall and Rise: The Story of 9/11,Mitchell Zuckoff,HARPER COLLINS PUBLISHERS LTD.,英文,外文書,人文,2019,7,T
No Bullsh*t Leadership: Why the World Needs More Everyday Leaders and Why That Leader Is You,Chris Hirst,PROFILE BOOKS LTD,英文,外文書,商業行銷,2019,7,T
Wanderers,Chuck Wendig,Penguin Random House LLC,英文,外文書,文學,2019,7,T
The Plus One,Sarah Archer,G.P. PUTNAM'S SONS,英文,外文書,文學,2019,7,T
Dig,A.S. King,DUTTON,英文,外文書,青少年文學,2019,8,T
The Nickel Boys,Colson Whitehead,ALFRED A. KNOPF,英文,外文書,文學,2019,8,T
Trust First: A True Story about the Power of Giving People Second Chances,Bruce Deel/ Sara Grace,PORTFOLIO,英文,外文書,社科,2019,8,T
The Warehouse,Rob Hart,BANTAM UK,英文,外文書,文學,2019,8,T
Miracle Creek,Angie Kim,HODDER & STOUGHTON LIMTED,英文,外文書,文學,2019,8,T
Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,Allen Lane,英文,外文書,人文,2019,9,T
The Secrets We Kept,Lara Prescott,Hutchinson,英文,外文書,文學,2019,9,T
How to: Absurd Scientific Advice for Common Real-World Problems,Randall Munroe,JOHN MURRAY PUBLISHERS LTD.,英文,外文書,人文,2019,9,T
Small in the City,Sydney Smith,Holiday house,英文,兒童,圖畫書,2019,9,T
Frankly In Love,David Yoon,G.P. PUTNAM'S SONS,英文,外文書,青少年文學,2019,9,T
Tools and Weapons,Brad Smith,PENGUIN PRESS,英文,外文書,商業行銷,2019,9,T
White Bird,R. J. Palacio,ALFRED A. KNOPF,英文,外文書,青少年文學,2019,10,T
The Narrow Corridor: States， Societies， and the Fate of Liberty,Daron Acemoglu,PENGUIN PRESS,英文,外文書,社科,2019,10,T
Life Undercover: Coming of Age in the CIA,Amaryllis Fox,ALFRED A. KNOPF,英文,外文書,人文,2019,10,T
On Fire: The Burning Case for a Green New Deal,Naomi Klein,Allen Lane,英文,外文書,人文,2019,10,T
The Dutch House,Ann Patchett,HARPERCOLLINS PUBLISHERS,英文,外文書,文學,2019,10,T
The Starless Sea,Erin Morgenstern,HARVILL PRESS,英文,外文書,文學,2019,11,T
Seductions of Place,Carolyn Cartier/ Alan A.Lew,ROUTLEDGE. TAYLOR & FRANCIS GROUP,英文,外文書,社科,2001,9,T
ORCHID FEVER,Eric Hansen,VINTAGE INTERNATIONAL,英文,外文書,人文,2001,9,T
BETWEEN FATHER AND SON,V. S. Naipaul,VINTAGE INTERNATIONAL,英文,外文書,文學,2001,10,T
